profile_id	shape_id	behavior_class	amplitude	approach_power	A_source	source_x	status	endpoint_reached	numerically_certified	affine_final	endpoint_x_observed	endpoint_det_D	minimum_D_singular_value_sampled	caustic_sign_change_sampled	null_residual	screen_gram_residual	screen_ray_residual	p_t_residual	p_psi_residual	nfev
G75_AM_S12_E100	S12	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	13.39996287637878	1.9997558444720196	22.708091236386476	0	False	6.3883360407190892e-15	1.6520118606422329e-13	4.0495384823202585e-14	2.7533531010703882e-14	9.2079122104848921e-15	80402
G75_AM_S13_E05	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.5975607013777999	1.9364916731037085	3.9043897695179255	0	False	2.1817572228845731e-15	6.4392935428259079e-15	3.1086244689504383e-15	6.2172489379008766e-15	4.5107147184086926e-15	15602
G75_AM_S13_E05	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	3.4852757588565351	1.9960899278339139	5.2525573798169516	0	False	2.3721106308396037e-15	7.6605388699135801e-15	8.5209617139980764e-15	6.9944050551384862e-15	6.1760492553464275e-15	20927
G75_AM_S13_E05	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	3.7198159315688915	1.9997558444720196	5.6015821621525355	0	False	2.4251240662118484e-15	1.3078427230084344e-13	1.2170819907453279e-13	6.9944050551384862e-15	5.9540046504213961e-15	22322
G75_AM_S13_E20	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	6.2377326190490443	1.9364916731037085	8.7090246120987143	0	False	5.7331969592313591e-15	9.9920072216264089e-15	1.1102230246251565e-15	6.2172489379008766e-15	1.5525775109992423e-15	37442
G75_AM_S13_E20	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	9.6176177518504904	1.9960899278339139	14.693203008707334	0	False	5.4635115875889539e-15	2.0872192862952943e-14	4.5102810375396984e-15	6.2172489379008766e-15	1.2750217548429532e-15	57722
G75_AM_S13_E20	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	10.510393404563507	1.9997558444720196	16.396688952870559	0	False	6.1958592314232177e-15	3.8258285428582894e-13	1.0114131754335176e-13	9.6589403142388619e-15	1.3860440573054689e-15	63077
G75_AM_S13_E50	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	12.293161939654047	1.9364916731037085	21.499088693100408	0	False	3.5006719745211967e-15	2.708944180085382e-14	1.1171619185290638e-15	1.9317880628477724e-14	4.6559978095217502e-15	73772
G75_AM_S13_E50	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	19.189136648579218	1.9960899278339139	39.066017815548008	0	False	3.6034543404728225e-15	1.4210854715202004e-13	1.651109804434725e-14	3.0198066269804258e-14	5.3498871999124731e-15	115142
G75_AM_S13_E50	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	12	0.000244140625	1.9997558444720196	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9982840941510174	41.275089729211871	0	False	3.5424137581618886e-15	1.6475709685437323e-13	1.9730744815760204e-14	3.0309088572266774e-14	5.5719318048375044e-15	120002
G75_AM_S13_E100	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	17.843018433061754	1.9364916731037085	43.711509903801989	0	False	2.8257561221489702e-15	1.9317880628477724e-14	1.1206313654810174e-15	2.9309887850104133e-14	4.8849813083506888e-15	107072
G75_AM_S13_E100	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	8	0.00390625	1.9960899278339139	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9575408339524725	51.048110221865841	0	False	2.8758462625178005e-15	1.9428902930940239e-14	1.4779844015322396e-15	2.8976820942716586e-14	4.9404924595819466e-15	120002
G75_AM_S13_E100	S13	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	12	0.000244140625	1.9997558444720196	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9575408339524725	51.048110221865841	0	False	2.8758462625178005e-15	1.9428902930940239e-14	1.4779844015322396e-15	2.8976820942716586e-14	4.9404924595819466e-15	120002
G75_AM_S14_E05	S14	INTERIOR_SIGN_CHANGE	0.050000000000000003	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.3204103472627717	1.9364916731037085	3.6166117052684221	0	False	7.1317193257745979e-16	7.8825834748386114e-15	3.8857805861880479e-15	2.2204460492503131e-15	4.6648882673361314e-15	13937
G75_AM_S14_E05	S14	INTERIOR_SIGN_CHANGE	0.050000000000000003	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.9514143176130871	1.9960899278339139	4.6428484662059697	0	False	1.0256756899937571e-15	1.9872992140790302e-14	1.7041923427996153e-14	4.1078251911130792e-15	4.2207990574860688e-15	17717
G75_AM_S14_E05	S14	INTERIOR_SIGN_CHANGE	0.050000000000000003	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	3.1164843726268274	1.9997558444720196	4.8989267152840981	0	False	1.1268869373052322e-15	1.7130741269966165e-13	2.3220314560035149e-13	4.3298697960381105e-15	4.8869328722611627e-15	18707
G75_AM_S14_E20	S14	INTERIOR_SIGN_CHANGE	0.20000000000000001	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	5.2405480977498824	1.9364916731037085	7.1588837325233534	0	False	7.0926792466705384e-15	1.0103029524088925e-14	2.5257573810222311e-15	6.9944050551384862e-15	5.876375774871434e-15	31457
G75_AM_S14_E20	S14	INTERIOR_SIGN_CHANGE	0.20000000000000001	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	7.7997654929038021	1.9960899278339139	11.463476380505814	0	False	7.0288826842235252e-15	3.0198066269804258e-14	1.3142265054000291e-14	1.1324274851176597e-14	5.0992196576338245e-15	46802
G75_AM_S14_E20	S14	INTERIOR_SIGN_CHANGE	0.20000000000000001	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	8.473030363800806	1.9997558444720196	12.678611245344499	0	False	7.1088968045529555e-15	1.1812772982011666e-13	4.3201553445726404e-14	1.1768364061026659e-14	5.4322865650213714e-15	50852
G75_AM_S14_E50	S14	INTERIOR_SIGN_CHANGE	0.5	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	12.249531690865622	1.9364916731037085	18.476456121238911	0	False	1.6011497683265929e-15	1.4210854715202004e-14	1.8041124150158794e-15	1.7097434579227411e-14	2.2967738821932926e-15	73502
G75_AM_S14_E50	S14	INTERIOR_SIGN_CHANGE	0.5	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	19.465649119549852	1.9960899278339139	36.329771665826101	0	False	1.5621184901171148e-15	6.3504757008558954e-14	7.7923778540878175e-15	1.7652546091539989e-14	2.6853519408120974e-15	116807
G75_AM_S14_E50	S14	INTERIOR_SIGN_CHANGE	0.5	12	0.000244140625	1.9997558444720196	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9975620655602144	37.860414878579881	0	False	1.4726242175064928e-15	6.5503158452884236e-14	9.2217899982927065e-15	1.7097434579227411e-14	2.2273849431542203e-15	120002
G75_AM_S14_E100	S14	INTERIOR_SIGN_CHANGE	1	4	0.0625	1.9364916731037085	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.8424164523753435	34.324375373988815	0	False	1.4346163146328195e-15	1.1990408665951691e-14	1.8318679906315083e-15	1.6986412276764895e-14	1.4016565685892601e-15	120002
G75_AM_S14_E100	S14	INTERIOR_SIGN_CHANGE	1	8	0.00390625	1.9960899278339139	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.8424164523753435	34.324375373988815	0	False	1.4346163146328195e-15	1.1990408665951691e-14	1.8318679906315083e-15	1.6986412276764895e-14	1.4016565685892601e-15	120002
G75_AM_S14_E100	S14	INTERIOR_SIGN_CHANGE	1	12	0.000244140625	1.9997558444720196	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.8424164523753435	34.324375373988815	0	False	1.4346163146328195e-15	1.1990408665951691e-14	1.8318679906315083e-15	1.6986412276764895e-14	1.4016565685892601e-15	120002
G75_AM_S15_E05	S15	INTERIOR_SIGN_CHANGE	0.050000000000000003	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.4048885525736625	1.9364916731037085	3.7105279333433563	0	False	1.7478584438776374e-15	7.7715611723760958e-15	3.219646771412954e-15	6.3282712403633923e-15	5.1148321689176157e-15	14432
G75_AM_S15_E05	S15	INTERIOR_SIGN_CHANGE	0.050000000000000003	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	3.0913206445793815	1.9960899278339139	4.8160030605264392	0	False	1.722813385982392e-15	6.9944050551384862e-15	8.7152507433074788e-15	6.7723604502134549e-15	4.4486983541425218e-15	18557
G75_AM_S15_E05	S15	INTERIOR_SIGN_CHANGE	0.050000000000000003	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	3.2708203004447287	1.9997558444720196	5.093948810902809	0	False	1.7297132208677179e-15	1.1546319456101628e-13	1.4893641875346475e-13	7.1054273576010019e-15	4.4486983541425218e-15	19637
G75_AM_S15_E20	S15	INTERIOR_SIGN_CHANGE	0.20000000000000001	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	5.7108745748722827	1.9364916731037085	7.6808763261244479	0	False	2.8007110519645551e-15	1.4654943925052066e-14	5.440092820663267e-15	5.5511151231257827e-15	6.0194904616395206e-15	34277
G75_AM_S15_E20	S15	INTERIOR_SIGN_CHANGE	0.20000000000000001	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	8.5626641887167327	1.9960899278339139	12.554076954403097	0	False	2.9903380119322698e-15	5.6399329650957952e-14	1.3808398868775384e-14	8.5487172896137054e-15	6.1305127641020363e-15	51392
G75_AM_S15_E20	S15	INTERIOR_SIGN_CHANGE	0.20000000000000001	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	9.3129686843549422	1.9997558444720196	13.949750594001443	0	False	3.0198283110238755e-15	2.5102142586774789e-13	7.1082029151625648e-14	1.2878587085651816e-14	6.1305127641020363e-15	55892
G75_AM_S15_E50	S15	INTERIOR_SIGN_CHANGE	0.5	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	15.175306218006661	1.9364916731037085	23.610249317914548	0	False	1.9969501862961192e-15	2.886579864025407e-14	2.1649348980190553e-15	2.19824158875781e-14	3.9065972678997696e-15	91067
G75_AM_S15_E50	S15	INTERIOR_SIGN_CHANGE	0.5	8	0.00390625	1.9960899278339139	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9757137122537434	36.345278892874006	0	False	1.7633464133304244e-15	4.1966430330830917e-14	2.1649348980190553e-15	2.55351295663786e-14	3.7400638142059961e-15	120002
G75_AM_S15_E50	S15	INTERIOR_SIGN_CHANGE	0.5	12	0.000244140625	1.9997558444720196	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9757137122537434	36.345278892874006	0	False	1.7633464133304244e-15	4.1966430330830917e-14	2.1649348980190553e-15	2.55351295663786e-14	3.7400638142059961e-15	120002
G75_AM_S15_E100	S15	INTERIOR_SIGN_CHANGE	1	4	0.0625	1.9364916731037085	TURNING_NO_ENDPOINT	False	False	20	1.574595677423823	29.228728354435596	0	False	3.7921055184853003e-15	2.2204460492503131e-14	9.0899510141184692e-16	1.5210055437364645e-14	1.124100812432971e-15	120002
G75_AM_S15_E100	S15	INTERIOR_SIGN_CHANGE	1	8	0.00390625	1.9960899278339139	TURNING_NO_ENDPOINT	False	False	20	1.574595677423823	29.228728354435596	0	False	3.7921055184853003e-15	2.2204460492503131e-14	9.0899510141184692e-16	1.5210055437364645e-14	1.124100812432971e-15	120002
G75_AM_S15_E100	S15	INTERIOR_SIGN_CHANGE	1	12	0.000244140625	1.9997558444720196	TURNING_NO_ENDPOINT	False	False	20	1.574595677423823	29.228728354435596	0	False	3.7921055184853003e-15	2.2204460492503131e-14	9.0899510141184692e-16	1.5210055437364645e-14	1.124100812432971e-15	120002
G75_AM_S16_E05	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.050000000000000003	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	1.7431623824400198	1.9364916731037085	2.9462036743773736	0	False	7.1759567417340103e-16	5.9952043329758453e-15	5.5511151231257827e-15	4.4408920985006262e-15	4.4521678010944754e-15	10472
G75_AM_S16_E05	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.050000000000000003	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	1.8694765103778967	1.9960899278339139	3.2668364171068589	0	False	7.4152025132082287e-16	8.7707618945387367e-15	4.0856207306205761e-14	4.4408920985006262e-15	5.3403462207946006e-15	11222
G75_AM_S16_E05	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.050000000000000003	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	1.8980408382938951	1.9997558444720196	3.3247425996120379	0	False	6.6273828063034375e-16	3.7291281174134383e-12	3.0123237237944522e-11	4.5519144009631418e-15	7.1167030601948511e-15	11414
G75_AM_S16_E20	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.20000000000000001	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.1347813082412617	1.9364916731037085	3.4102219491051211	0	False	7.4331062396081689e-16	5.6621374255882984e-15	5.5511151231257827e-15	1.7763568394002505e-15	3.5076108684251039e-15	12812
G75_AM_S16_E20	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.20000000000000001	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.5795602486578351	1.9960899278339139	4.2002476269032831	0	False	7.8196492068821408e-16	9.6589403142388619e-15	8.3821838359199319e-15	2.1094237467877974e-15	4.1737446832001979e-15	15482
G75_AM_S16_E20	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.20000000000000001	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.6935742996173957	1.9997558444720196	4.3882097409600007	0	False	8.2754682177935169e-16	1.9506618542664e-13	3.7930769636318473e-13	2.3314683517128287e-15	4.1737446832001979e-15	16172
G75_AM_S16_E50	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.5	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	3.2493178293380716	1.9364916731037085	4.6197799666366555	0	False	9.9138737530408024e-16	9.3258734068513149e-15	3.2474023470285829e-15	6.106226635438361e-15	4.1043557441611256e-15	19502
G75_AM_S16_E50	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.5	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	4.394142912547534	1.9960899278339139	6.4285612169165649	0	False	3.5495200698237165e-15	6.1173288656846125e-14	4.6629367034256575e-14	5.773159728050814e-15	3.9933334416986099e-15	26372
G75_AM_S16_E50	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	0.5	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	4.6905056654441974	1.9997558444720196	6.9028736049168709	0	False	3.53163246937099e-15	2.5901503164504902e-13	1.9409474028009299e-13	5.773159728050814e-15	3.8823111392360943e-15	28157
G75_AM_S16_E100	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	5.7285382712401107	1.9364916731037085	7.4470981587131213	0	False	3.2070681107573434e-15	9.6589403142388619e-15	1.6930901125533637e-15	9.6589403142388619e-15	3.615163723935666e-15	34382
G75_AM_S16_E100	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	8.4284205606715084	1.9960899278339139	12.228333174036942	0	False	3.1884217488453714e-15	4.2632564145606011e-14	1.2878587085651816e-14	9.5479180117763462e-15	3.8927194800919551e-15	50582
G75_AM_S16_E100	S16	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	9.1334882273064757	1.9997558444720196	13.63533955121606	0	False	3.3440478917325176e-15	4.1389114358025836e-13	1.2015388684005757e-13	9.4368957093138306e-15	3.7261860263981816e-15	54812
G75_AM_S17_E05	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.081612876264495	1.9364916731037083	3.346584218219713	0	False	1.1005041780174479e-15	6.6613381477509392e-15	7.7715611723760958e-15	2.1094237467877974e-15	8.2004715518113613e-15	12497
G75_AM_S17_E05	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.5482714716570278	1.9960899278339139	4.1386849691614396	0	False	1.2072960497814501e-15	1.7652546091539989e-14	2.808864252301646e-14	2.1094237467877974e-15	8.644560761661424e-15	15302
G75_AM_S17_E05	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.6704846315970836	1.9997558444720196	4.3306797964693589	0	False	1.1252106608361532e-15	1.7641443861293737e-13	3.3384406350478457e-13	2.2204460492503131e-15	9.5327391813615492e-15	16037
G75_AM_S17_E20	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	3.9793236701636694	1.9364916731037085	5.7761474369827681	0	False	1.7867651802561113e-15	1.3988810110276972e-14	5.3845816694320092e-15	1.0880185641326534e-14	7.3881872841852214e-15	23882
G75_AM_S17_E20	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	5.780552532794113	1.9960899278339139	8.731634042308162	0	False	5.7609939636713916e-15	5.7842619582970656e-14	2.6992297286199118e-14	1.0658141036401503e-14	7.5547207378789949e-15	34697
G75_AM_S17_E20	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	6.2556251488867654	1.9997558444720196	9.5359220038183903	0	False	6.1110421830026006e-15	3.1741276274033225e-13	1.5719370249911435e-13	1.1213252548714081e-14	7.4436984354164792e-15	37547
G75_AM_S17_E50	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	7.6011903551909556	1.9364916731037085	12.64334208485322	0	False	3.7869013480573699e-15	1.3322676295501878e-14	1.4085954624931674e-15	1.1102230246251565e-14	4.0939474033052647e-15	45617
G75_AM_S17_E50	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	11.56263713432314	1.9960899278339139	21.473419131313168	0	False	5.5439593887873784e-15	4.3298697960381105e-14	8.5903506530371487e-15	8.7707618945387367e-15	3.4833247397614286e-15	69392
G75_AM_S17_E50	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	12.601803036633967	1.9997558444720196	23.926567125414188	0	False	7.6219412725730962e-15	1.1635137298071641e-13	3.149563942983491e-14	1.0547118733938987e-14	3.7608804959177178e-15	75617
G75_AM_S17_E100	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	11.692157563040368	1.9364916731037085	26.967597020323307	0	False	2.6870866642880742e-15	1.2878587085651816e-14	1.0547118733938987e-15	1.8984813721090177e-14	3.3584246494910985e-15	70157
G75_AM_S17_E100	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	17.590044808283206	1.9960899278339139	46.001758083115369	0	False	3.4128515985498709e-15	3.6859404417555197e-14	5.8772431366094224e-15	2.1538326677728037e-14	3.3029134982598407e-15	105557
G75_AM_S17_E100	S17	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	19.123373729964719	1.9997558444720196	51.048628887047137	0	False	7.3253035581810622e-15	1.1923795284474181e-13	2.3637342083659973e-14	2.2204460492503131e-14	3.3445468616832841e-15	114752
G75_AM_S18_E05	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.1584264501248764	1.9364916731037085	3.434280790956052	0	False	1.2704014477220174e-15	5.5511151231257827e-15	6.7168492989821971e-15	3.5527136788005009e-15	7.9840647981832547e-15	12962
G75_AM_S18_E05	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.6795614856004972	1.9960899278339139	4.3039558987051709	0	False	1.3243224303279687e-15	1.2101430968414206e-14	1.7652546091539989e-14	3.6637359812630166e-15	9.9824662425085364e-15	16082
G75_AM_S18_E05	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.050000000000000003	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.8159980267332325	1.9997558444720196	4.5171046779841646	0	False	1.3245888790611215e-15	6.6613381477509392e-14	1.1307621505807219e-13	3.4416913763379853e-15	1.0426555452358599e-14	16907
G75_AM_S18_E20	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	4.3787414640500231	1.9364916731037085	6.2158383980843777	0	False	1.983873135213976e-15	1.0880185641326534e-14	2.6090241078691179e-15	1.2989609388114332e-14	3.9586389721790738e-15	26282
G75_AM_S18_E20	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	6.4171538246657356	1.9960899278339139	9.5784799103561209	0	False	4.0710707374658206e-15	1.6653345369377348e-14	8.4793283505746331e-15	1.2878587085651816e-14	3.6255720647915268e-15	38507
G75_AM_S18_E20	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.20000000000000001	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	6.9540482785019071	1.9997558444720196	10.504064363328666	0	False	3.9360875669913753e-15	1.312283615106935e-13	5.9161009424713029e-14	1.27675647831893e-14	3.7365943672540425e-15	41732
G75_AM_S18_E50	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	8.8108903284369635	1.9364916731037085	13.968900099589783	0	False	2.1519244719492292e-15	1.3988810110276972e-14	1.5543122344752192e-15	6.2172489379008766e-15	4.2032349822918036e-15	52877
G75_AM_S18_E50	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	13.525666204626541	1.9960899278339139	24.45777859766708	0	False	2.4638494369733088e-15	1.2745360322696797e-13	2.030320356283255e-14	3.2973623831367149e-14	4.702835343373124e-15	81167
G75_AM_S18_E50	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	0.5	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	14.763362316814016	1.9997558444720196	27.451190530945354	0	False	4.1373154902046849e-15	2.1727064591914313e-13	3.8143099789778034e-14	3.5749181392930041e-14	4.1477238310605458e-15	88592
G75_AM_S18_E100	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	14.554908299009508	1.9364916731037085	30.211135815483363	0	False	2.2907023500273738e-15	1.1546319456101628e-14	2.4737156767429269e-15	1.1990408665951691e-14	2.4112656316077619e-15	87332
G75_AM_S18_E100	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	8	0.00390625	1.9960899278339139	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9866844044740661	46.786985288212676	0	False	2.3028454143592114e-15	1.2878587085651816e-14	3.3931191190106347e-15	1.2323475573339238e-14	2.4112656316077619e-15	120002
G75_AM_S18_E100	S18	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1	12	0.000244140625	1.9997558444720196	AFFINE_CAP_NO_ENDPOINT	False	False	20	1.9866844044740661	46.786985288212676	0	False	2.3028454143592114e-15	1.2878587085651816e-14	3.3931191190106347e-15	1.2323475573339238e-14	2.4112656316077619e-15	120002
G75_AM_S19_E05	S19	INTERIOR_SIGN_CHANGE	0.050000000000000003	4	0.0625	1.9364916731037085	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	2.9570429056477918	1.9364916731037085	4.2952292853912386	0	False	9.9987003033068695e-16	1.0658141036401503e-14	4.3298697960381105e-15	8.659739592076221e-15	5.820430942771182e-15	17747
G75_AM_S19_E05	S19	INTERIOR_SIGN_CHANGE	0.050000000000000003	8	0.00390625	1.9960899278339139	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	4.070881415833596	1.9960899278339139	5.9781739786972441	0	False	1.9753371709190261e-15	2.9976021664879227e-14	1.9456658506555868e-14	1.1213252548714081e-14	6.7086093624713072e-15	24437
G75_AM_S19_E05	S19	INTERIOR_SIGN_CHANGE	0.050000000000000003	12	0.000244140625	1.9997558444720196	ENDPOINT_REGULAR_NO_CAUSTIC	True	True	4.3642284758077192	1.9997558444720196	6.4220827008855714	0	False	1.88142477683119e-15	1.0957901253050295e-13	8.8790086394396894e-14	1.1546319456101628e-14	6.7086093624713072e-15	26192
