transform_id	configuration_id	carrier_id	mask_id	mask_integer	bank	point_id	primary_status	split_status	q_eigenvalues	h_eigenvalues	split_forward_residual	shear_rank	twist_rank	shear_max_abs	twist_max_abs	metric_twojet_residual	cartan_covariance_residual	determinant_weight_residual	ricci_contraction_residual	scalar_contraction_residual	weyl_trace_max_abs	inverse_roundtrip_residual	metric_determinant	metric_inertia	retained	physical_merit
C03_CROSS_GENERAL	R11_3_M0_B1_P1	R11_3	M0	0	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.057458331805444;1.3614770190565504	-1.1464489953308024;0.89957008348849266	1.0758484576085293e-17	0	0	0.0	0.0	1.721357532173647e-16	0.0	4.486401733208005e-16	0.0	0.0	0.0	2.1833309079193157e-17	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M1_B1_P1	R11_3	M1	1	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0585913288607443;1.3622865071942143	-1.1080296595411261;0.94162197754596055	1.0753827566789363e-17	2	1	0.021380870665038847	0.00787337022544241	1.720612410686298e-16	4.163336342344337e-17	2.951518173127447e-16	4.85722573273506e-17	1.0408340855860843e-17	2.08266719170109e-17	1.7466647263354526e-16	-1.5046128256750766	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M2_B1_P1	R11_3	M2	2	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0257380217644412;1.390366452386198	-1.1466554032180578;0.8996104205581994	2.1822447421415756e-17	2	1	0.12130653622022243	0.04296442628413644	1.7457957937132605e-16	2.7755575615628914e-17	0.0	2.7755575615628914e-17	5.551115123125783e-17	2.7755575615628914e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M3_B1_P1	R11_3	M3	3	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0267912222159252;1.3912557371276781	-1.1082245853282291;0.94166770574500314	2.181286712053868e-17	2	1	0.1275007134429822	0.0512316034656503	1.7450293696430945e-16	2.0816681711721685e-17	2.978898106525743e-16	2.0816681711721685e-17	0.0	2.0816681711721685e-17	1.7721512603279182e-16	-1.4907834842595513	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M4_B1_P1	R11_3	M4	4	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0447922664616678;1.3561977868691648	-1.1381139163418137;0.92071370148783704	5.551115123125783e-17	2	1	0.033032548793472824	0.12899894649434238	3.4152516440872783e-16	2.7755575615628914e-17	2.990934488805336e-16	1.3877787807814457e-17	0.0	2.1906128027756696e-17	3.493329452670905e-16	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M5_B1_P1	R11_3	M5	5	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0459767819632362;1.3569557565605606	-1.099953865482771;0.96374593027143418	2.7755575615628914e-17	2	1	0.054504040203114806	0.13806837297525146	1.7068925386572583e-16	5.551115123125783e-17	1.4757590865637234e-16	5.551115123125783e-17	2.7755575615628914e-17	2.6373217845709895e-17	1.7466647263354526e-16	-1.5046128256750764	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M6_B1_P1	R11_3	M6	6	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0171544037941069;1.379940590622732	-1.1383143980028636;0.92075403639022246	2.7755575615628914e-17	2	1	0.1507413907852497	0.1179112136943536	1.7319968278640124e-16	8.326672684688674e-17	1.5093400349969716e-16	3.469446951953614e-17	8.326672684688674e-17	3.2959746043559335e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M7_B1_P1	R11_3	M7	7	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0182562725500721;1.3807812070597312	-1.1001434755549113;0.96379192584540985	4.163336342344337e-17	2	1	0.15685712805407553	0.12742375823209595	1.7312424690975917e-16	4.163336342344337e-17	1.4894490532628716e-16	2.7755575615628914e-17	4.163336342344337e-17	2.949029909160572e-17	1.7721512603279182e-16	-1.490783484259551	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M8_B1_P1	R11_3	M8	8	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.057458331805444;1.3614770190565504	-1.1464489953308024;0.89957008348849266	1.0758484576085293e-17	0	0	0.0	0.0	1.721357532173647e-16	0.0	4.486401733208005e-16	0.0	0.0	0.0	2.1833309079193157e-17	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_M9_B1_P1	R11_3	M9	9	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0585913288607443;1.3622865071942143	-1.1080296595411261;0.94162197754596055	1.0753827566789363e-17	2	1	0.021380870665038847	0.00787337022544241	1.720612410686298e-16	4.163336342344337e-17	2.951518173127447e-16	4.85722573273506e-17	1.0408340855860843e-17	2.08266719170109e-17	1.7466647263354526e-16	-1.5046128256750766	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_MA_B1_P1	R11_3	MA	10	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0257380217644412;1.390366452386198	-1.1466554032180578;0.8996104205581994	2.1822447421415756e-17	2	1	0.12130653622022243	0.04296442628413644	1.7457957937132605e-16	2.7755575615628914e-17	0.0	2.7755575615628914e-17	5.551115123125783e-17	2.7755575615628914e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_MB_B1_P1	R11_3	MB	11	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0267912222159252;1.3912557371276781	-1.1082245853282291;0.94166770574500314	2.181286712053868e-17	2	1	0.1275007134429822	0.0512316034656503	1.7450293696430945e-16	2.0816681711721685e-17	2.978898106525743e-16	2.0816681711721685e-17	0.0	2.0816681711721685e-17	1.7721512603279182e-16	-1.4907834842595513	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_MC_B1_P1	R11_3	MC	12	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0447922664616678;1.3561977868691648	-1.1381139163418137;0.92071370148783704	5.551115123125783e-17	2	1	0.033032548793472824	0.12899894649434238	3.4152516440872783e-16	2.7755575615628914e-17	2.990934488805336e-16	1.3877787807814457e-17	0.0	2.1906128027756696e-17	3.493329452670905e-16	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_MD_B1_P1	R11_3	MD	13	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0459767819632362;1.3569557565605606	-1.099953865482771;0.96374593027143418	2.7755575615628914e-17	2	1	0.054504040203114806	0.13806837297525146	1.7068925386572583e-16	5.551115123125783e-17	1.4757590865637234e-16	5.551115123125783e-17	2.7755575615628914e-17	2.6373217845709895e-17	1.7466647263354526e-16	-1.5046128256750764	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_ME_B1_P1	R11_3	ME	14	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0171544037941069;1.379940590622732	-1.1383143980028636;0.92075403639022246	2.7755575615628914e-17	2	1	0.1507413907852497	0.1179112136943536	1.7319968278640124e-16	8.326672684688674e-17	1.5093400349969716e-16	3.469446951953614e-17	8.326672684688674e-17	3.2959746043559335e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R11_3_MF_B1_P1	R11_3	MF	15	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0182562725500721;1.3807812070597312	-1.1001434755549113;0.96379192584540985	4.163336342344337e-17	2	1	0.15685712805407553	0.12742375823209595	1.7312424690975917e-16	4.163336342344337e-17	1.4894490532628716e-16	2.7755575615628914e-17	4.163336342344337e-17	2.949029909160572e-17	1.7721512603279182e-16	-1.490783484259551	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M0_B1_P1	R12_3	M0	0	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.057458331805444;1.3614770190565504	-1.1464489953308024;0.89957008348849266	1.0758484576085293e-17	0	0	0.0	0.0	1.721357532173647e-16	0.0	4.486401733208005e-16	0.0	0.0	0.0	2.1833309079193157e-17	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M1_B1_P1	R12_3	M1	1	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.056369364470811;1.3606675585414476	-1.1862043922285337;0.85935879377775182	2.1526610079547235e-17	2	1	0.02021109188025543	0.0090533043685669	1.7221288063637788e-16	4.163336342344337e-17	1.515438596613203e-16	5.898059818321144e-17	1.3877787807814457e-17	2.0816681711721685e-17	1.7466647263354526e-16	-1.4652167723672243	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M2_B1_P1	R12_3	M2	2	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0257380217644412;1.390366452386198	-1.1466554032180578;0.8996104205581994	2.1822447421415756e-17	2	1	0.12130653622022243	0.04296442628413644	1.7457957937132605e-16	2.7755575615628914e-17	0.0	2.7755575615628914e-17	5.551115123125783e-17	2.7755575615628914e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M3_B1_P1	R12_3	M3	3	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0247216489384292;1.3894843973624742	-1.1864230792137409;0.8593944059051547	1.3877787807814457e-17	2	1	0.11465509181029544	0.035749857937521515	8.73294564049204e-17	8.326672684688674e-17	0.0	5.551115123125783e-17	4.163336342344337e-17	5.551115123125783e-17	1.7721512603279182e-16	-1.4517495317276072	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M4_B1_P1	R12_3	M4	4	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0745348128814034;1.3835387972155708	-1.1367289515310175;0.87860681320499256	2.7755575615628914e-17	2	1	0.03471713552530117	0.12279496856297037	1.7076258220436391e-16	5.551115123125783e-17	2.990934488805336e-16	2.7755575615628914e-17	0.0	1.6479873021779667e-17	3.493329452670905e-16	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M5_B1_P1	R12_3	M5	5	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0734737393794596;1.3827014428677784	-1.1761333205034969;0.83931597012622361	4.163336342344337e-17	2	1	0.04074098574871461	0.11573771235608014	1.708384837298396e-16	5.551115123125783e-17	3.030877193226406e-16	2.7755575615628914e-17	2.7755575615628914e-17	1.992753811335633e-17	1.1102230246251565e-16	-1.4652167723672245	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M6_B1_P1	R12_3	M6	6	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.040482549564427;1.4153596900673313	-1.1369370153565068;0.87864836286546155	4.163336342344337e-17	2	1	0.13015396302196022	0.16457318568919363	1.6653345369377348e-16	4.163336342344337e-17	0.0	3.8163916471489756e-17	1.3877787807814457e-16	8.33644915070218e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M7_B1_P1	R12_3	M7	7	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0394904331453647;1.4144533786366575	-1.1763539431406578;0.83935280856601102	2.7755575615628914e-17	2	1	0.13372873717074302	0.157181480656699	1.7327776678000718e-16	6.938893903907228e-17	1.5294966526408614e-16	4.85722573273506e-17	1.3877787807814457e-16	8.326672684688674e-17	1.7721512603279182e-16	-1.451749531727607	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M8_B1_P1	R12_3	M8	8	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.057458331805444;1.3614770190565504	-1.1464489953308024;0.89957008348849266	1.0758484576085293e-17	0	0	0.0	0.0	1.721357532173647e-16	0.0	4.486401733208005e-16	0.0	0.0	0.0	2.1833309079193157e-17	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_M9_B1_P1	R12_3	M9	9	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.056369364470811;1.3606675585414476	-1.1862043922285337;0.85935879377775182	2.1526610079547235e-17	2	1	0.02021109188025543	0.0090533043685669	1.7221288063637788e-16	4.163336342344337e-17	1.515438596613203e-16	5.898059818321144e-17	1.3877787807814457e-17	2.0816681711721685e-17	1.7466647263354526e-16	-1.4652167723672243	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_MA_B1_P1	R12_3	MA	10	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0257380217644412;1.390366452386198	-1.1466554032180578;0.8996104205581994	2.1822447421415756e-17	2	1	0.12130653622022243	0.04296442628413644	1.7457957937132605e-16	2.7755575615628914e-17	0.0	2.7755575615628914e-17	5.551115123125783e-17	2.7755575615628914e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_MB_B1_P1	R12_3	MB	11	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0247216489384292;1.3894843973624742	-1.1864230792137409;0.8593944059051547	1.3877787807814457e-17	2	1	0.11465509181029544	0.035749857937521515	8.73294564049204e-17	8.326672684688674e-17	0.0	5.551115123125783e-17	4.163336342344337e-17	5.551115123125783e-17	1.7721512603279182e-16	-1.4517495317276072	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_MC_B1_P1	R12_3	MC	12	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0745348128814034;1.3835387972155708	-1.1367289515310175;0.87860681320499256	2.7755575615628914e-17	2	1	0.03471713552530117	0.12279496856297037	1.7076258220436391e-16	5.551115123125783e-17	2.990934488805336e-16	2.7755575615628914e-17	0.0	1.6479873021779667e-17	3.493329452670905e-16	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_MD_B1_P1	R12_3	MD	13	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0734737393794596;1.3827014428677784	-1.1761333205034969;0.83931597012622361	4.163336342344337e-17	2	1	0.04074098574871461	0.11573771235608014	1.708384837298396e-16	5.551115123125783e-17	3.030877193226406e-16	2.7755575615628914e-17	2.7755575615628914e-17	1.992753811335633e-17	1.1102230246251565e-16	-1.4652167723672245	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_ME_B1_P1	R12_3	ME	14	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.040482549564427;1.4153596900673313	-1.1369370153565068;0.87864836286546155	4.163336342344337e-17	2	1	0.13015396302196022	0.16457318568919363	1.6653345369377348e-16	4.163336342344337e-17	0.0	3.8163916471489756e-17	1.3877787807814457e-16	8.33644915070218e-17	1.7721512603279182e-16	-1.471137051800768	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R12_3_MF_B1_P1	R12_3	MF	15	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0394904331453647;1.4144533786366575	-1.1763539431406578;0.83935280856601102	2.7755575615628914e-17	2	1	0.13372873717074302	0.157181480656699	1.7327776678000718e-16	6.938893903907228e-17	1.5294966526408614e-16	4.85722573273506e-17	1.3877787807814457e-16	8.326672684688674e-17	1.7721512603279182e-16	-1.451749531727607	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M0_B1_P1	R13_3	M0	0	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.057458331805444;1.3614770190565504	-1.1464489953308024;0.89957008348849266	1.0758484576085293e-17	0	0	0.0	0.0	1.721357532173647e-16	0.0	4.486401733208005e-16	0.0	0.0	0.0	2.1833309079193157e-17	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M1_B1_P1	R13_3	M1	1	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0565414246831031;1.3616318273042181	-1.1085040646154249;0.85905329189462298	1.3442284458486704e-17	2	1	0.02251310535710805	0.02261855722966812	1.720612410686298e-16	4.85722573273506e-17	3.241653573548018e-16	5.551115123125783e-17	4.163336342344337e-17	3.122502256758253e-17	1.7466647263354526e-16	-1.3699465404750306	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M2_B1_P1	R13_3	M2	2	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0180249618577357;1.3866358030342898	-1.1466554093462087;0.89936766710370442	1.3877787807814457e-17	2	1	0.08552674859192348	0.012310557704245223	1.7457969181051432e-16	5.551115123125783e-17	1.5252786611671295e-16	2.7755575615628914e-17	0.0	4.163336342344337e-17	1.7721512603279182e-16	-1.4557641864282347	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M3_B1_P1	R13_3	M3	3	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0172475541055577;1.3866511119117946	-1.1086938891507063;0.85886680596534859	2.7755575615628914e-17	2	1	0.07827275356989263	0.019728749811140894	1.1102230246251565e-16	5.551115123125783e-17	1.6531371854299305e-16	5.551115123125783e-17	0.0	2.0816681711721685e-17	1.7721512603279182e-16	-1.343171074258331	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M4_B1_P1	R13_3	M4	4	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0415120288667223;1.3383027412637583	-1.1568516069441128;0.92080360005867457	4.163336342344337e-17	2	1	0.06394595332604472	0.06951387430083313	3.471788939673085e-16	4.163336342344337e-17	2.990934488805336e-16	2.7755575615628914e-17	0.0	3.50386160826941e-17	1.7466647263354526e-16	-1.4847841419202885	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M5_B1_P1	R13_3	M5	5	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0405298728706414;1.3385227983851662	-1.1185865864830076;0.87933363823357269	5.551115123125783e-17	2	1	0.06452894924901177	0.05814104180424088	1.735136712812733e-16	4.163336342344337e-17	4.862480360322026e-16	5.551115123125783e-17	0.0	1.787643131784915e-17	6.938893903907228e-17	-1.369946540475031	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M6_B1_P1	R13_3	M6	6	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0045260067635755;1.3605304683960195	-1.1570588996462945;0.92058969032449545	2.7755575615628914e-17	2	1	0.06636355926878998	0.07424755765259944	1.7606678877739463e-16	6.938893903907228e-17	3.0505573223342586e-16	4.163336342344337e-17	0.0	2.7755575615628914e-17	1.7721512603279182e-16	-1.4557641864282351	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M7_B1_P1	R13_3	M7	7	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0036895288992911;1.3606048473856307	-1.1187771430786375;0.879136554227405	2.7755575615628914e-17	2	1	0.06638949129751413	0.07106112245661865	1.7598883529651885e-16	8.326672684688674e-17	1.6531371854299303e-16	2.7755575615628914e-17	5.551115123125783e-17	4.85722573273506e-17	1.7721512603279182e-16	-1.3431710742583312	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M8_B1_P1	R13_3	M8	8	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.057458331805444;1.3614770190565504	-1.1464489953308024;0.89957008348849266	1.0758484576085293e-17	0	0	0.0	0.0	1.721357532173647e-16	0.0	4.486401733208005e-16	0.0	0.0	0.0	2.1833309079193157e-17	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_M9_B1_P1	R13_3	M9	9	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0565414246831031;1.3616318273042181	-1.1085040646154249;0.85905329189462298	1.3442284458486704e-17	2	1	0.02251310535710805	0.02261855722966812	1.720612410686298e-16	4.85722573273506e-17	3.241653573548018e-16	5.551115123125783e-17	4.163336342344337e-17	3.122502256758253e-17	1.7466647263354526e-16	-1.3699465404750306	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_MA_B1_P1	R13_3	MA	10	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0180249618577357;1.3866358030342898	-1.1466554093462087;0.89936766710370442	1.3877787807814457e-17	2	1	0.08552674859192348	0.012310557704245223	1.7457969181051432e-16	5.551115123125783e-17	1.5252786611671295e-16	2.7755575615628914e-17	0.0	4.163336342344337e-17	1.7721512603279182e-16	-1.4557641864282347	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_MB_B1_P1	R13_3	MB	11	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0172475541055577;1.3866511119117946	-1.1086938891507063;0.85886680596534859	2.7755575615628914e-17	2	1	0.07827275356989263	0.019728749811140894	1.1102230246251565e-16	5.551115123125783e-17	1.6531371854299305e-16	5.551115123125783e-17	0.0	2.0816681711721685e-17	1.7721512603279182e-16	-1.343171074258331	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_MC_B1_P1	R13_3	MC	12	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0415120288667223;1.3383027412637583	-1.1568516069441128;0.92080360005867457	4.163336342344337e-17	2	1	0.06394595332604472	0.06951387430083313	3.471788939673085e-16	4.163336342344337e-17	2.990934488805336e-16	2.7755575615628914e-17	0.0	3.50386160826941e-17	1.7466647263354526e-16	-1.4847841419202885	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_MD_B1_P1	R13_3	MD	13	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0405298728706414;1.3385227983851662	-1.1185865864830076;0.87933363823357269	5.551115123125783e-17	2	1	0.06452894924901177	0.05814104180424088	1.735136712812733e-16	4.163336342344337e-17	4.862480360322026e-16	5.551115123125783e-17	0.0	1.787643131784915e-17	6.938893903907228e-17	-1.369946540475031	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_ME_B1_P1	R13_3	ME	14	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0045260067635755;1.3605304683960195	-1.1570588996462945;0.92058969032449545	2.7755575615628914e-17	2	1	0.06636355926878998	0.07424755765259944	1.7606678877739463e-16	6.938893903907228e-17	3.0505573223342586e-16	4.163336342344337e-17	0.0	2.7755575615628914e-17	1.7721512603279182e-16	-1.4557641864282351	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R13_3_MF_B1_P1	R13_3	MF	15	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0036895288992911;1.3606048473856307	-1.1187771430786375;0.879136554227405	2.7755575615628914e-17	2	1	0.06638949129751413	0.07106112245661865	1.7598883529651885e-16	8.326672684688674e-17	1.6531371854299303e-16	2.7755575615628914e-17	5.551115123125783e-17	4.85722573273506e-17	1.7721512603279182e-16	-1.3431710742583312	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R14_3_M0_B1_P1	R14_3	M0	0	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.057458331805444;1.3614770190565504	-1.1464489953308024;0.89957008348849266	1.0758484576085293e-17	0	0	0.0	0.0	1.721357532173647e-16	0.0	4.486401733208005e-16	0.0	0.0	0.0	2.1833309079193157e-17	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R14_3_M1_B1_P1	R14_3	M1	1	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0563559981118005;1.3606901019004585	-1.1860613024558169;0.8594591048483059	1.0763305039773617e-17	2	1	0.02371675258576595	0.022064391070268856	1.7221288063637788e-16	2.7755575615628914e-17	6.061754386452813e-16	3.469446951953614e-17	2.7755575615628914e-17	2.097521311650112e-17	8.733323631677263e-17	-1.4652167723672247	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R14_3_M2_B1_P1	R14_3	M2	2	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0180249618577357;1.3866358030342898	-1.1466554093462087;0.89936766710370442	1.3877787807814457e-17	2	1	0.08552674859192348	0.012310557704245223	1.7457969181051432e-16	5.551115123125783e-17	1.5252786611671295e-16	2.7755575615628914e-17	0.0	4.163336342344337e-17	1.7721512603279182e-16	-1.4557641864282347	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R14_3_M3_B1_P1	R14_3	M3	3	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0169818066215266;1.3857897074207632	-1.1862809802029324;0.85927368039530383	2.7755575615628914e-17	2	1	0.08705458015209894	0.028626187806982516	1.7465902535124282e-16	5.551115123125783e-17	4.636944397895747e-16	8.326672684688674e-17	0.0	1.8257964584655895e-16	2.6582268904918773e-16	-1.4365792591288928	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R14_3_M4_B1_P1	R14_3	M4	4	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0834977045409515;1.3722393317180117	-1.1373100011984949;0.8780648730142504	4.163336342344337e-17	2	1	0.06476783162091718	0.12434309015782073	1.7070001606931295e-16	4.163336342344337e-17	2.990934488805336e-16	2.7755575615628914e-17	0.0	2.2281881308050113e-17	1.7466647263354526e-16	-1.4847841419202883	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R14_3_M5_B1_P1	R14_3	M5	5	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0824048944411295;1.3714428909680978	-1.1766044855899986;0.83888785446468628	4.163336342344337e-17	2	1	0.07466582477424508	0.10364337634199886	1.7077586197312157e-16	5.551115123125783e-17	0.0	2.7755575615628914e-17	0.0	3.469446951953614e-17	1.7466647263354526e-16	-1.4652167723672243	1,3,0	YES	NOT_EVALUATED
C03_CROSS_GENERAL	R14_3_M6_B1_P1	R14_3	M6	6	B1	P1	SUPPLIED_SPLIT_RESEATED_DEFINED	DEFINED	1.0421949530156542;1.398806573772805	-1.1375083673457731;0.87786917701611722	3.245833594071848e-17	2	1	0.10948999598525522	0.11905525557958574	1.7311112501716523e-16	2.7755575615628914e-17	1.5252786611671293e-16	4.163336342344337e-17	5.551115123125783e-17	5.341496575694239e-17	3.5443025206558364e-16	-1.455764186428235	1,3,0	YES	NOT_EVALUATED
