B	abs_m	matrix	ell_i	ell_j	parity_i	parity_j	same_parity	value_q256	value_q512	abs_quad_difference	above_1e_minus_12
0.10000000000000001	2	M	8	8	EVEN	EVEN	TRUE	9.75048017121301736e-01	9.75048017121301736e-01	3.25260651745651330e-19	TRUE
0.10000000000000001	2	M	8	9	EVEN	ODD	FALSE	-2.71050543121376109e-20	2.71050543121376109e-20	5.42101086242752217e-20	FALSE
0.10000000000000001	2	M	8	10	EVEN	EVEN	TRUE	1.11058195672975833e-02	1.11058195672975833e-02	9.82558218814988393e-20	TRUE
0.10000000000000001	2	M	8	11	EVEN	ODD	FALSE	6.77626357803440271e-21	0.00000000000000000e+00	6.77626357803440271e-21	FALSE
0.10000000000000001	2	M	8	12	EVEN	EVEN	TRUE	1.92507659938851090e-04	1.92507659938850873e-04	2.19381533338863788e-19	TRUE
0.10000000000000001	2	M	8	13	EVEN	ODD	FALSE	6.77626357803440271e-21	0.00000000000000000e+00	6.77626357803440271e-21	FALSE
0.10000000000000001	2	M	8	14	EVEN	EVEN	TRUE	3.73902197363742458e-06	3.73902197363738646e-06	3.81164826264435153e-20	TRUE
0.10000000000000001	2	M	8	15	EVEN	ODD	FALSE	-3.38813178901720136e-21	6.77626357803440271e-21	1.01643953670516041e-20	FALSE
0.10000000000000001	2	M	8	16	EVEN	EVEN	TRUE	7.66606689352290757e-08	7.66606689351342080e-08	9.48676900924816380e-20	TRUE
0.10000000000000001	2	M	9	9	ODD	ODD	TRUE	9.75303341087434550e-01	9.75303341087434550e-01	1.62630325872825665e-19	TRUE
0.10000000000000001	2	M	9	10	ODD	EVEN	FALSE	0.00000000000000000e+00	-2.71050543121376109e-20	2.71050543121376109e-20	FALSE
0.10000000000000001	2	M	9	11	ODD	ODD	TRUE	1.12017954330094014e-02	1.12017954330094014e-02	2.32087027547678293e-19	TRUE
0.10000000000000001	2	M	9	12	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	M	9	13	ODD	ODD	TRUE	1.95094931259751455e-04	1.95094931259751347e-04	1.13105368238050792e-19	TRUE
0.10000000000000001	2	M	9	14	ODD	EVEN	FALSE	3.38813178901720136e-21	-3.38813178901720136e-21	6.77626357803440271e-21	FALSE
0.10000000000000001	2	M	9	15	ODD	ODD	TRUE	3.80050661535145624e-06	3.80050661535152824e-06	7.21566191942257101e-20	TRUE
0.10000000000000001	2	M	9	16	ODD	EVEN	FALSE	-3.38813178901720136e-21	3.38813178901720136e-21	6.77626357803440271e-21	FALSE
0.10000000000000001	2	M	10	10	EVEN	EVEN	TRUE	9.75488457716462198e-01	9.75488457716462198e-01	5.42101086242752217e-20	TRUE
0.10000000000000001	2	M	10	11	EVEN	ODD	FALSE	-2.71050543121376109e-20	0.00000000000000000e+00	2.71050543121376109e-20	FALSE
0.10000000000000001	2	M	10	12	EVEN	EVEN	TRUE	1.12735895793708227e-02	1.12735895793708209e-02	1.66018457661842866e-19	TRUE
0.10000000000000001	2	M	10	13	EVEN	ODD	FALSE	1.35525271560688054e-20	-6.77626357803440271e-21	2.03287907341032081e-20	FALSE
0.10000000000000001	2	M	10	14	EVEN	EVEN	TRUE	1.97074561027928044e-04	1.97074561027928044e-04	1.09055491958991169e-20	TRUE
0.10000000000000001	2	M	10	15	EVEN	ODD	FALSE	6.77626357803440271e-21	0.00000000000000000e+00	6.77626357803440271e-21	FALSE
0.10000000000000001	2	M	10	16	EVEN	EVEN	TRUE	3.84827671113466551e-06	3.84827671113466212e-06	3.38813178901720136e-21	TRUE
0.10000000000000001	2	M	11	11	ODD	ODD	TRUE	9.75626978338886119e-01	9.75626978338886119e-01	2.16840434497100887e-19	TRUE
0.10000000000000001	2	M	11	12	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	M	11	13	ODD	ODD	TRUE	1.13287078877464427e-02	1.13287078877464427e-02	3.04931861011548122e-20	TRUE
0.10000000000000001	2	M	11	14	ODD	EVEN	FALSE	0.00000000000000000e+00	6.77626357803440271e-21	6.77626357803440271e-21	FALSE
0.10000000000000001	2	M	11	15	ODD	ODD	TRUE	1.98623648622320254e-04	1.98623648622320200e-04	5.04513999208342639e-20	TRUE
0.10000000000000001	2	M	11	16	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	M	12	12	EVEN	EVEN	TRUE	9.75733347920776817e-01	9.75733347920776817e-01	3.25260651745651330e-19	TRUE
0.10000000000000001	2	M	12	13	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	M	12	14	EVEN	EVEN	TRUE	1.13719499820197564e-02	1.13719499820197564e-02	3.55753837846806142e-20	TRUE
0.10000000000000001	2	M	12	15	EVEN	ODD	FALSE	1.35525271560688054e-20	1.35525271560688054e-20	0.00000000000000000e+00	FALSE
0.10000000000000001	2	M	12	16	EVEN	EVEN	TRUE	1.99858960829768582e-04	1.99858960829768257e-04	3.21872519956634129e-19	TRUE
0.10000000000000001	2	M	13	13	ODD	ODD	TRUE	9.75816811358838354e-01	9.75816811358838354e-01	3.25260651745651330e-19	TRUE
0.10000000000000001	2	M	13	14	ODD	EVEN	FALSE	2.71050543121376109e-20	0.00000000000000000e+00	2.71050543121376109e-20	FALSE
0.10000000000000001	2	M	13	15	ODD	ODD	TRUE	1.14065027257676897e-02	1.14065027257676897e-02	3.48977574268771740e-19	TRUE
0.10000000000000001	2	M	13	16	ODD	EVEN	FALSE	-6.77626357803440271e-21	0.00000000000000000e+00	6.77626357803440271e-21	FALSE
0.10000000000000001	2	M	14	14	EVEN	EVEN	TRUE	9.75883510747006522e-01	9.75883510747006522e-01	5.42101086242752217e-20	TRUE
0.10000000000000001	2	M	14	15	EVEN	ODD	FALSE	0.00000000000000000e+00	2.71050543121376109e-20	2.71050543121376109e-20	FALSE
0.10000000000000001	2	M	14	16	EVEN	EVEN	TRUE	1.14345502181267128e-02	1.14345502181267128e-02	2.82909004382936313e-19	TRUE
0.10000000000000001	2	M	15	15	ODD	ODD	TRUE	9.75937657303880157e-01	9.75937657303880157e-01	0.00000000000000000e+00	TRUE
0.10000000000000001	2	M	15	16	ODD	EVEN	FALSE	-2.71050543121376109e-20	0.00000000000000000e+00	2.71050543121376109e-20	FALSE
0.10000000000000001	2	M	16	16	EVEN	EVEN	TRUE	9.75982217157488563e-01	9.75982217157488563e-01	1.62630325872825665e-19	TRUE
0.10000000000000001	2	K	2	2	EVEN	EVEN	TRUE	1.02811176553044259e+00	1.02811176553044259e+00	3.25260651745651330e-19	TRUE
0.10000000000000001	2	K	2	3	EVEN	ODD	FALSE	4.23516473627150170e-21	0.00000000000000000e+00	4.23516473627150170e-21	FALSE
0.10000000000000001	2	K	2	4	EVEN	EVEN	TRUE	-1.81287284531873105e+00	-1.81287284531873105e+00	1.08420217248550443e-18	TRUE
0.10000000000000001	2	K	2	5	EVEN	ODD	FALSE	1.08420217248550443e-19	-1.08420217248550443e-19	2.16840434497100887e-19	FALSE
0.10000000000000001	2	K	2	6	EVEN	EVEN	TRUE	-9.64211026241199476e-01	-9.64211026241199476e-01	5.42101086242752217e-20	TRUE
0.10000000000000001	2	K	2	7	EVEN	ODD	FALSE	1.35525271560688054e-20	5.42101086242752217e-20	4.06575814682064163e-20	FALSE
0.10000000000000001	2	K	2	8	EVEN	EVEN	TRUE	-6.36217370515158587e-01	-6.36217370515158587e-01	1.24683249835833010e-18	TRUE
0.10000000000000001	2	K	2	9	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	2	10	EVEN	EVEN	TRUE	-4.60566331945429397e-01	-4.60566331945429397e-01	6.50521303491302660e-19	TRUE
0.10000000000000001	2	K	2	11	EVEN	ODD	FALSE	6.77626357803440271e-21	1.35525271560688054e-20	6.77626357803440271e-21	FALSE
0.10000000000000001	2	K	2	12	EVEN	EVEN	TRUE	-3.53376749151011083e-01	-3.53376749151011083e-01	2.38524477946810975e-18	TRUE
0.10000000000000001	2	K	2	13	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	2	14	EVEN	EVEN	TRUE	-2.82259330584458401e-01	-2.82259330584458401e-01	1.24683249835833010e-18	TRUE
0.10000000000000001	2	K	2	15	EVEN	ODD	FALSE	5.08219768352580203e-21	-5.42101086242752217e-20	5.92923063078010237e-20	FALSE
0.10000000000000001	2	K	2	16	EVEN	EVEN	TRUE	-2.32210182007581839e-01	-2.32210182007581839e-01	2.79182059415017392e-18	TRUE
0.10000000000000001	2	K	3	3	ODD	ODD	TRUE	5.19565698282314070e+00	5.19565698282314070e+00	1.73472347597680709e-18	TRUE
0.10000000000000001	2	K	3	4	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	3	5	ODD	ODD	TRUE	-3.49332881695528874e+00	-3.49332881695528874e+00	4.33680868994201774e-19	TRUE
0.10000000000000001	2	K	3	6	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	3	7	ODD	ODD	TRUE	-2.04251377079377949e+00	-2.04251377079377949e+00	6.50521303491302660e-19	TRUE
0.10000000000000001	2	K	3	8	ODD	EVEN	FALSE	0.00000000000000000e+00	-1.08420217248550443e-19	1.08420217248550443e-19	FALSE
0.10000000000000001	2	K	3	9	ODD	ODD	TRUE	-1.41957822299491476e+00	-1.41957822299491476e+00	4.33680868994201774e-19	TRUE
0.10000000000000001	2	K	3	10	ODD	EVEN	FALSE	-2.16840434497100887e-19	0.00000000000000000e+00	2.16840434497100887e-19	FALSE
0.10000000000000001	2	K	3	11	ODD	ODD	TRUE	-1.06107246680793543e+00	-1.06107246680793543e+00	3.46944695195361419e-18	TRUE
0.10000000000000001	2	K	3	12	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	3	13	ODD	ODD	TRUE	-8.32050300178438063e-01	-8.32050300178438063e-01	3.79470760369926552e-18	TRUE
0.10000000000000001	2	K	3	14	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	3	15	ODD	ODD	TRUE	-6.75190605013970324e-01	-6.75190605013970324e-01	5.42101086242752217e-19	TRUE
0.10000000000000001	2	K	3	16	ODD	EVEN	FALSE	0.00000000000000000e+00	-2.16840434497100887e-19	2.16840434497100887e-19	FALSE
0.10000000000000001	2	K	4	4	EVEN	EVEN	TRUE	1.13997481482703993e+01	1.13997481482703993e+01	5.20417042793042128e-18	TRUE
0.10000000000000001	2	K	4	5	EVEN	ODD	FALSE	2.16840434497100887e-19	-2.16840434497100887e-19	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	4	6	EVEN	EVEN	TRUE	-5.30487969676172000e+00	-5.30487969676172000e+00	1.73472347597680709e-18	TRUE
0.10000000000000001	2	K	4	7	EVEN	ODD	FALSE	-4.33680868994201774e-19	-4.33680868994201774e-19	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	4	8	EVEN	EVEN	TRUE	-3.30795911172423862e+00	-3.30795911172423862e+00	2.60208521396521064e-18	TRUE
0.10000000000000001	2	K	4	9	EVEN	ODD	FALSE	5.42101086242752217e-20	1.08420217248550443e-19	5.42101086242752217e-20	FALSE
0.10000000000000001	2	K	4	10	EVEN	EVEN	TRUE	-2.39320160461314213e+00	-2.39320160461314213e+00	4.33680868994201774e-19	TRUE
0.10000000000000001	2	K	4	11	EVEN	ODD	FALSE	2.16840434497100887e-19	-2.16840434497100887e-19	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	4	12	EVEN	EVEN	TRUE	-1.83619994006861420e+00	-1.83619994006861420e+00	5.20417042793042128e-18	TRUE
0.10000000000000001	2	K	4	13	EVEN	ODD	FALSE	6.77626357803440271e-21	-5.42101086242752217e-20	6.09863722023096244e-20	FALSE
0.10000000000000001	2	K	4	14	EVEN	EVEN	TRUE	-1.46666251362612177e+00	-1.46666251362612177e+00	1.40946282423115576e-18	TRUE
0.10000000000000001	2	K	4	15	EVEN	ODD	FALSE	0.00000000000000000e+00	-1.08420217248550443e-19	1.08420217248550443e-19	FALSE
0.10000000000000001	2	K	4	16	EVEN	EVEN	TRUE	-1.20659949999828764e+00	-1.20659949999828764e+00	4.77048955893621951e-18	TRUE
0.10000000000000001	2	K	5	5	ODD	ODD	TRUE	1.96489822888928742e+01	1.96489822888928742e+01	8.67361737988403547e-18	TRUE
0.10000000000000001	2	K	5	6	ODD	EVEN	FALSE	-4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	5	7	ODD	ODD	TRUE	-7.21361145240445900e+00	-7.21361145240445900e+00	5.20417042793042128e-18	TRUE
0.10000000000000001	2	K	5	8	ODD	EVEN	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
0.10000000000000001	2	K	5	9	ODD	ODD	TRUE	-4.71127125736299757e+00	-4.71127125736299757e+00	7.80625564189563192e-18	TRUE
0.10000000000000001	2	K	5	10	ODD	EVEN	FALSE	0.00000000000000000e+00	4.33680868994201774e-19	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	5	11	ODD	ODD	TRUE	-3.51922123797756203e+00	-3.51922123797756203e+00	1.51788304147970621e-18	TRUE
0.10000000000000001	2	K	5	12	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	5	13	ODD	ODD	TRUE	-2.75959936095685698e+00	-2.75959936095685698e+00	1.73472347597680709e-18	TRUE
0.10000000000000001	2	K	5	14	ODD	EVEN	FALSE	-4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	5	15	ODD	ODD	TRUE	-2.23935391202337097e+00	-2.23935391202337097e+00	2.16840434497100887e-19	TRUE
0.10000000000000001	2	K	5	16	ODD	EVEN	FALSE	4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	6	6	EVEN	EVEN	TRUE	2.99456800806511083e+01	2.99456800806511083e+01	8.67361737988403547e-18	TRUE
0.10000000000000001	2	K	6	7	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	6	8	EVEN	EVEN	TRUE	-9.19695914324028863e+00	-9.19695914324028863e+00	1.12757025938492461e-17	TRUE
0.10000000000000001	2	K	6	9	EVEN	ODD	FALSE	0.00000000000000000e+00	-8.67361737988403547e-19	8.67361737988403547e-19	FALSE
0.10000000000000001	2	K	6	10	EVEN	EVEN	TRUE	-6.21765240070229286e+00	-6.21765240070229286e+00	5.20417042793042128e-18	TRUE
0.10000000000000001	2	K	6	11	EVEN	ODD	FALSE	2.71050543121376109e-19	0.00000000000000000e+00	2.71050543121376109e-19	FALSE
0.10000000000000001	2	K	6	12	EVEN	EVEN	TRUE	-4.76737130802421838e+00	-4.76737130802421838e+00	1.38777878078144568e-17	TRUE
0.10000000000000001	2	K	6	13	EVEN	ODD	FALSE	0.00000000000000000e+00	-4.33680868994201774e-19	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	6	14	EVEN	EVEN	TRUE	-3.80788753348927234e+00	-3.80788753348927234e+00	5.85469173142172394e-18	TRUE
0.10000000000000001	2	K	6	15	EVEN	ODD	FALSE	-2.43945488809238498e-19	-1.62630325872825665e-19	8.13151629364128326e-20	FALSE
0.10000000000000001	2	K	6	16	EVEN	EVEN	TRUE	-3.13268664317999423e+00	-3.13268664317999423e+00	1.40946282423115576e-17	TRUE
0.10000000000000001	2	K	7	7	ODD	ODD	TRUE	4.22906768395467267e+01	4.22906768395467267e+01	6.93889390390722838e-18	TRUE
0.10000000000000001	2	K	7	8	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	7	9	ODD	ODD	TRUE	-1.12405995790510698e+01	-1.12405995790510698e+01	1.04083408558608426e-17	TRUE
0.10000000000000001	2	K	7	10	ODD	EVEN	FALSE	0.00000000000000000e+00	8.67361737988403547e-19	8.67361737988403547e-19	FALSE
0.10000000000000001	2	K	7	11	ODD	ODD	TRUE	-7.80283186814022667e+00	-7.80283186814022667e+00	5.20417042793042128e-18	TRUE
0.10000000000000001	2	K	7	12	ODD	EVEN	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
0.10000000000000001	2	K	7	13	ODD	ODD	TRUE	-6.11437149187781248e+00	-6.11437149187781248e+00	2.42861286636752993e-17	TRUE
0.10000000000000001	2	K	7	14	ODD	EVEN	FALSE	8.67361737988403547e-19	8.67361737988403547e-19	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	7	15	ODD	ODD	TRUE	-4.96161864370031491e+00	-4.96161864370031491e+00	6.93889390390722838e-18	TRUE
0.10000000000000001	2	K	7	16	ODD	EVEN	FALSE	-4.33680868994201774e-19	6.50521303491302660e-19	1.08420217248550443e-18	FALSE
0.10000000000000001	2	K	8	8	EVEN	EVEN	TRUE	5.66843343270761295e+01	5.66843343270761295e+01	1.73472347597680709e-17	TRUE
0.10000000000000001	2	K	8	9	EVEN	ODD	FALSE	0.00000000000000000e+00	-1.73472347597680709e-18	1.73472347597680709e-18	FALSE
0.10000000000000001	2	K	8	10	EVEN	EVEN	TRUE	-1.33351410525636105e+01	-1.33351410525636105e+01	3.46944695195361419e-18	TRUE
0.10000000000000001	2	K	8	11	EVEN	ODD	FALSE	-8.67361737988403547e-19	-8.67361737988403547e-19	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	8	12	EVEN	EVEN	TRUE	-9.44952566757468304e+00	-9.44952566757468304e+00	1.56125112837912638e-17	TRUE
0.10000000000000001	2	K	8	13	EVEN	ODD	FALSE	3.25260651745651330e-19	-4.33680868994201774e-19	7.58941520739853104e-19	FALSE
0.10000000000000001	2	K	8	14	EVEN	EVEN	TRUE	-7.54228345802912425e+00	-7.54228345802912425e+00	8.67361737988403547e-18	TRUE
0.10000000000000001	2	K	8	15	EVEN	ODD	FALSE	0.00000000000000000e+00	4.33680868994201774e-19	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	8	16	EVEN	EVEN	TRUE	-6.20483838982070868e+00	-6.20483838982070868e+00	2.60208521396521064e-17	TRUE
0.10000000000000001	2	K	9	9	ODD	ODD	TRUE	7.31268304156046156e+01	7.31268304156046156e+01	3.46944695195361419e-17	TRUE
0.10000000000000001	2	K	9	10	ODD	EVEN	FALSE	1.73472347597680709e-18	1.73472347597680709e-18	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	9	11	ODD	ODD	TRUE	-1.54741952943222216e+01	-1.54741952943222216e+01	8.67361737988403547e-18	TRUE
0.10000000000000001	2	K	9	12	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	9	13	ODD	ODD	TRUE	-1.11451342193726983e+01	-1.11451342193726983e+01	2.60208521396521064e-18	TRUE
0.10000000000000001	2	K	9	14	ODD	EVEN	FALSE	-4.33680868994201774e-19	0.00000000000000000e+00	4.33680868994201774e-19	FALSE
0.10000000000000001	2	K	9	15	ODD	ODD	TRUE	-9.03715373726508986e+00	-9.03715373726508986e+00	1.73472347597680709e-18	TRUE
0.10000000000000001	2	K	9	16	ODD	EVEN	FALSE	-8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
0.10000000000000001	2	K	10	10	EVEN	EVEN	TRUE	9.16182610277554517e+01	9.16182610277554517e+01	4.16333634234433703e-17	TRUE
0.10000000000000001	2	K	10	11	EVEN	ODD	FALSE	3.46944695195361419e-18	0.00000000000000000e+00	3.46944695195361419e-18	FALSE
0.10000000000000001	2	K	10	12	EVEN	EVEN	TRUE	-1.76532720828438272e+01	-1.76532720828438272e+01	1.04083408558608426e-17	TRUE
0.10000000000000001	2	K	10	13	EVEN	ODD	FALSE	0.00000000000000000e+00	1.73472347597680709e-18	1.73472347597680709e-18	FALSE
0.10000000000000001	2	K	10	14	EVEN	EVEN	TRUE	-1.28802709185652144e+01	-1.28802709185652144e+01	2.42861286636752993e-17	TRUE
0.10000000000000001	2	K	10	15	EVEN	ODD	FALSE	-4.33680868994201774e-19	8.67361737988403547e-19	1.30104260698260532e-18	FALSE
0.10000000000000001	2	K	10	16	EVEN	EVEN	TRUE	-1.05880051769549564e+01	-1.05880051769549564e+01	3.46944695195361419e-18	TRUE
0.10000000000000001	2	K	11	11	ODD	ODD	TRUE	1.12158681668528473e+02	1.12158681668528473e+02	2.77555756156289135e-17	TRUE
0.10000000000000001	2	K	11	12	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	11	13	ODD	ODD	TRUE	-1.98691248097905735e+01	-1.98691248097905735e+01	2.94902990916057206e-17	TRUE
0.10000000000000001	2	K	11	14	ODD	EVEN	FALSE	0.00000000000000000e+00	3.46944695195361419e-18	3.46944695195361419e-18	FALSE
0.10000000000000001	2	K	11	15	ODD	ODD	TRUE	-1.46478053613764434e+01	-1.46478053613764434e+01	1.47451495458028603e-17	TRUE
0.10000000000000001	2	K	11	16	ODD	EVEN	FALSE	8.67361737988403547e-19	0.00000000000000000e+00	8.67361737988403547e-19	FALSE
0.10000000000000001	2	K	12	12	EVEN	EVEN	TRUE	1.34748126292961132e+02	1.34748126292961132e+02	2.77555756156289135e-17	TRUE
0.10000000000000001	2	K	12	13	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	12	14	EVEN	EVEN	TRUE	-2.21193483242082500e+01	-2.21193483242082500e+01	3.46944695195361419e-17	TRUE
0.10000000000000001	2	K	12	15	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	12	16	EVEN	EVEN	TRUE	-1.64422265951011717e+01	-1.64422265951011717e+01	4.51028103753969845e-17	TRUE
0.10000000000000001	2	K	13	13	ODD	ODD	TRUE	1.59386616631677640e+02	1.59386616631677640e+02	5.55111512312578270e-17	TRUE
0.10000000000000001	2	K	13	14	ODD	EVEN	FALSE	3.46944695195361419e-18	3.46944695195361419e-18	0.00000000000000000e+00	FALSE
0.10000000000000001	2	K	13	15	ODD	ODD	TRUE	-2.44021230457792129e+01	-2.44021230457792129e+01	3.81639164714897561e-17	TRUE
0.10000000000000001	2	K	13	16	ODD	EVEN	FALSE	3.46944695195361419e-18	0.00000000000000000e+00	3.46944695195361419e-18	FALSE
0.10000000000000001	2	K	14	14	EVEN	EVEN	TRUE	1.86074167121557224e+02	1.86074167121557224e+02	1.11022302462515654e-16	TRUE
0.10000000000000001	2	K	14	15	EVEN	ODD	FALSE	0.00000000000000000e+00	3.46944695195361419e-18	3.46944695195361419e-18	FALSE
0.10000000000000001	2	K	14	16	EVEN	EVEN	TRUE	-2.67160470056660095e+01	-2.67160470056660095e+01	2.42861286636752993e-17	TRUE
0.10000000000000001	2	K	15	15	ODD	ODD	TRUE	2.14810787660757398e+02	2.14810787660757398e+02	1.11022302462515654e-16	TRUE
0.10000000000000001	2	K	15	16	ODD	EVEN	FALSE	-6.93889390390722838e-18	0.00000000000000000e+00	6.93889390390722838e-18	FALSE
0.10000000000000001	2	K	16	16	EVEN	EVEN	TRUE	2.45596485220811417e+02	2.45596485220811417e+02	8.32667268468867405e-17	TRUE
0.10000000000000001	2	H	2	2	EVEN	EVEN	TRUE	4.81197472101186285e+00	4.81197472101186285e+00	1.73472347597680709e-18	TRUE
0.10000000000000001	2	H	2	3	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	H	2	4	EVEN	EVEN	TRUE	1.72984874704671698e+00	1.72984874704671698e+00	5.42101086242752217e-19	TRUE
0.10000000000000001	2	H	2	5	EVEN	ODD	FALSE	-3.38813178901720136e-21	-5.42101086242752217e-20	5.08219768352580203e-20	FALSE
0.10000000000000001	2	H	2	6	EVEN	EVEN	TRUE	9.63586151920407308e-01	9.63586151920407308e-01	6.50521303491302660e-19	TRUE
0.10000000000000001	2	H	2	7	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	H	2	8	EVEN	EVEN	TRUE	6.36208274426406817e-01	6.36208274426406817e-01	4.87890977618476995e-19	TRUE
0.10000000000000001	2	H	2	9	EVEN	ODD	FALSE	1.01643953670516041e-20	1.35525271560688054e-20	3.38813178901720136e-21	FALSE
0.10000000000000001	2	H	2	10	EVEN	EVEN	TRUE	4.60566171381238398e-01	4.60566171381238398e-01	7.04731412115577882e-19	TRUE
0.10000000000000001	2	H	2	11	EVEN	ODD	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	H	2	12	EVEN	EVEN	TRUE	3.53376746050343971e-01	3.53376746050343971e-01	2.71050543121376109e-20	TRUE
0.10000000000000001	2	H	2	13	EVEN	ODD	FALSE	-1.35525271560688054e-20	-5.42101086242752217e-20	4.06575814682064163e-20	FALSE
0.10000000000000001	2	H	2	14	EVEN	EVEN	TRUE	2.82259330521459351e-01	2.82259330521459351e-01	1.19262238973405488e-18	TRUE
0.10000000000000001	2	H	2	15	EVEN	ODD	FALSE	0.00000000000000000e+00	2.71050543121376109e-20	2.71050543121376109e-20	FALSE
0.10000000000000001	2	H	2	16	EVEN	EVEN	TRUE	2.32210182006259924e-01	2.32210182006259924e-01	9.08019319456609963e-19	TRUE
0.10000000000000001	2	H	3	3	ODD	ODD	TRUE	6.80943200054138043e+00	6.80943200054138043e+00	2.60208521396521064e-18	TRUE
0.10000000000000001	2	H	3	4	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	H	3	5	ODD	ODD	TRUE	3.31389397425450882e+00	3.31389397425450882e+00	2.16840434497100887e-19	TRUE
0.10000000000000001	2	H	3	6	ODD	EVEN	FALSE	2.16840434497100887e-19	0.00000000000000000e+00	2.16840434497100887e-19	FALSE
0.10000000000000001	2	H	3	7	ODD	ODD	TRUE	2.04119226195432768e+00	2.04119226195432768e+00	0.00000000000000000e+00	TRUE
0.10000000000000001	2	H	3	8	ODD	EVEN	FALSE	5.42101086242752217e-20	-5.42101086242752217e-20	1.08420217248550443e-19	FALSE
0.10000000000000001	2	H	3	9	ODD	ODD	TRUE	1.41955935443496073e+00	1.41955935443496073e+00	1.73472347597680709e-18	TRUE
0.10000000000000001	2	H	3	10	ODD	EVEN	FALSE	-5.42101086242752217e-20	0.00000000000000000e+00	5.42101086242752217e-20	FALSE
0.10000000000000001	2	H	3	11	ODD	ODD	TRUE	1.06107213858761895e+00	1.06107213858761895e+00	8.67361737988403547e-19	TRUE
0.10000000000000001	2	H	3	12	ODD	EVEN	FALSE	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	FALSE
0.10000000000000001	2	H	3	13	ODD	ODD	TRUE	8.32050293910491900e-01	8.32050293910491900e-01	1.62630325872825665e-18	TRUE
