timestamp	elapsed_seconds	processes	aggregate_rss_kib	mem_available_kib	swap_used_kib
2026-08-04T03:22:06-04:00	11883.358	5	15770496	118723088	3328
2026-08-04T03:22:36-04:00	11913.458	5	15771380	118720176	3328
2026-08-04T03:23:06-04:00	11943.573	5	15772288	118710376	3328
2026-08-04T03:23:36-04:00	11973.671	5	15778484	118702636	3328
2026-08-04T03:24:06-04:00	12003.768	5	15779456	118695744	3328
2026-08-04T03:24:36-04:00	12033.866	5	15785660	118700804	3328
2026-08-04T03:25:06-04:00	12063.967	5	15786596	118703668	3328
2026-08-04T03:25:36-04:00	12094.065	5	15792812	118703892	3328
2026-08-04T03:26:07-04:00	12124.157	5	15793736	118689920	3328
2026-08-04T03:26:37-04:00	12154.260	5	15794620	118690168	3328
2026-08-04T03:27:07-04:00	12184.356	5	15795536	118662108	3328
2026-08-04T03:27:37-04:00	12214.452	5	15796464	118672284	3328
2026-08-04T03:28:07-04:00	12244.547	5	15797372	118675364	3328
2026-08-04T03:28:37-04:00	12274.648	5	15798268	118679100	3328
2026-08-04T03:29:07-04:00	12304.756	5	15804300	118673468	3328
2026-08-04T03:29:37-04:00	12334.851	5	15805252	118660840	3328
2026-08-04T03:30:07-04:00	12364.946	5	15806124	118663780	3328
2026-08-04T03:30:32-04:00	12390.027	5	15806928	118667900	3328
2026-08-04T03:31:03-04:00	12420.122	5	15807836	118660876	3328
2026-08-04T03:31:33-04:00	12450.217	5	15808744	118651568	3328
2026-08-04T03:32:03-04:00	12480.314	5	15809660	118655176	3328
2026-08-04T03:32:33-04:00	12510.402	5	15810596	118646404	3328
2026-08-04T03:33:03-04:00	12540.498	5	15811476	118636272	3328
2026-08-04T03:33:33-04:00	12570.592	5	15812404	118666156	3328
2026-08-04T03:34:03-04:00	12600.696	5	15813312	118639500	3328
2026-08-04T03:34:33-04:00	12630.804	5	15814248	118641660	3328
2026-08-04T03:35:03-04:00	12660.908	5	15815144	118636964	3328
2026-08-04T03:35:33-04:00	12691.000	5	15816076	118635664	3328
2026-08-04T03:36:04-04:00	12721.093	5	15816972	118618608	3328
2026-08-04T03:36:34-04:00	12751.190	5	15817852	118620260	3328
2026-08-04T03:37:04-04:00	12781.288	5	15818780	118615628	3328
2026-08-04T03:37:34-04:00	12811.384	5	15819708	118613700	3328
2026-08-04T03:38:04-04:00	12841.479	5	15820620	118597696	3328
2026-08-04T03:38:34-04:00	12871.578	5	15821496	118598464	3328
2026-08-04T03:39:04-04:00	12901.675	5	15827052	118597612	3328
2026-08-04T03:39:34-04:00	12931.772	5	15827956	118595272	3328
2026-08-04T03:40:04-04:00	12961.870	5	15833492	118584660	3328
2026-08-04T03:40:34-04:00	12991.967	5	15834368	118576744	3328
2026-08-04T03:41:04-04:00	13022.068	5	15839916	118572132	3328
2026-08-04T03:41:35-04:00	13052.165	5	15840828	118574912	3328
2026-08-04T03:42:05-04:00	13082.262	5	15841720	118562516	3328
2026-08-04T03:42:35-04:00	13112.357	5	15842628	118562540	3328
2026-08-04T03:43:05-04:00	13142.454	5	15843556	118564492	3328
2026-08-04T03:43:35-04:00	13172.552	5	15844472	118565044	3328
2026-08-04T03:44:05-04:00	13202.655	5	15845344	118544692	3328
2026-08-04T03:44:35-04:00	13232.752	5	15850932	118544452	3328
2026-08-04T03:45:05-04:00	13262.850	5	15851848	118532528	3328
2026-08-04T03:45:35-04:00	13292.947	5	15852772	118542676	3328
2026-08-04T03:46:05-04:00	13323.044	5	15853660	118536196	3328
2026-08-04T03:46:36-04:00	13353.140	5	15854584	118531652	3328
2026-08-04T03:47:06-04:00	13383.237	5	15855496	118522184	3328
2026-08-04T03:47:36-04:00	13413.334	5	15856404	118524520	3328
2026-08-04T03:48:06-04:00	13443.434	5	15857296	118501788	3328
2026-08-04T03:48:36-04:00	13473.536	5	15858220	118500348	3328
2026-08-04T03:49:06-04:00	13503.631	5	15859136	118509164	3328
2026-08-04T03:49:36-04:00	13533.728	5	15860016	118505704	3328
2026-08-04T03:50:06-04:00	13563.826	5	15860940	118502148	3328
2026-08-04T03:50:36-04:00	13593.923	5	15861848	118494016	3328
2026-08-04T03:51:06-04:00	13624.020	5	15862760	118509216	3328
2026-08-04T03:51:37-04:00	13654.117	5	15863648	118504988	3328
2026-08-04T03:52:07-04:00	13684.214	5	15864572	118503796	3328
2026-08-04T03:52:37-04:00	13714.310	5	15869712	118498120	3328
2026-08-04T03:53:07-04:00	13744.407	5	15870668	118490496	3328
2026-08-04T03:53:37-04:00	13774.506	5	15875632	118482024	3328
2026-08-04T03:54:07-04:00	13804.603	5	15876548	118485708	3328
2026-08-04T03:54:37-04:00	13834.702	5	15881540	118472984	3328
2026-08-04T03:55:07-04:00	13864.800	5	15882452	118470592	3328
2026-08-04T03:55:37-04:00	13894.897	5	15883364	118475912	3328
2026-08-04T03:56:07-04:00	13924.995	5	15884260	118471728	3328
2026-08-04T03:56:32-04:00	13950.077	5	15885016	118472040	3328
2026-08-04T03:57:03-04:00	13980.175	5	15885940	118464996	3328
2026-08-04T03:57:33-04:00	14010.278	5	15886840	118486004	3328
2026-08-04T03:58:03-04:00	14040.377	5	15891816	118463968	3328
2026-08-04T03:58:33-04:00	14070.476	5	15892720	118471064	3328
2026-08-04T03:59:03-04:00	14100.573	5	15893652	118468648	3328
2026-08-04T03:59:33-04:00	14130.672	5	15894568	118459320	3328
2026-08-04T04:00:03-04:00	14160.764	5	15895480	118446340	3328
2026-08-04T04:00:33-04:00	14190.863	5	15896372	118457344	3328
2026-08-04T04:01:03-04:00	14220.955	5	15897300	118446288	3328
2026-08-04T04:01:33-04:00	14251.053	5	15898188	118444112	3328
2026-08-04T04:02:04-04:00	14281.150	5	15899108	118441240	3328
2026-08-04T04:02:34-04:00	14311.250	5	15900012	118426488	3328
2026-08-04T04:03:04-04:00	14341.344	5	15900920	118420836	3328
2026-08-04T04:03:34-04:00	14371.439	5	15901836	118427128	3328
2026-08-04T04:04:04-04:00	14401.536	5	15902748	118419516	3328
